"","GO.ID","Term","Annotated","Significant","Expected","Fisher","Genes","ontology","Protein","Protein_abbrv"
"1147","GO:0097105","presynaptic membrane assembly",24,3,0.54,0.01603,"Ahyacinthus10638-RA","Biological Processes","Low-density lipoprotein receptor-related protein 4 (LRP-4) (Multiple epidermal growth factor-like domains 7)","LRP4 KIAA0816 LRP10 MEGF7"
"1148","GO:0097105","presynaptic membrane assembly",24,3,0.54,0.01603,"Ahyacinthus17734-RA","Biological Processes","Receptor-type tyrosine-protein phosphatase delta (Protein-tyrosine phosphatase delta) (R-PTP-delta) (EC 3.1.3.48)","Ptprd"
"1149","GO:0097105","presynaptic membrane assembly",24,3,0.54,0.01603,"Ahyacinthus24443-RA","Biological Processes","Low-density lipoprotein receptor-related protein 4 (LRP-4) (Multiple epidermal growth factor-like domains 7)","Lrp4 Megf7"
"1150","GO:0048671","negative regulation of collateral sprouting",9,2,0.2,0.01632,"Ahyacinthus04009-RA","Biological Processes","Ephrin type-A receptor 7 (EC 2.7.10.1) (EPH homology kinase 3) (EHK-3) (EPH-like kinase 11) (EK11) (hEK11)","EPHA7 EHK3 HEK11"
"1151","GO:0048671","negative regulation of collateral sprouting",9,2,0.2,0.01632,"Ahyacinthus17545-RA","Biological Processes","Receptor-type tyrosine-protein phosphatase S (R-PTP-S) (EC 3.1.3.48) (Receptor-type tyrosine-protein phosphatase sigma) (R-PTP-sigma)","PTPRS"
"1152","GO:0009617","response to bacterium",373,23,8.38,0.01748,"Ahyacinthus02013-RA","Biological Processes","Pathogenesis-related protein 1 (AtPRB1)","PRB1 PR1 At2g14580 T13P21.4 T6B13"
"1153","GO:0009617","response to bacterium",373,23,8.38,0.01748,"Ahyacinthus04823-RA","Biological Processes","Hemicentin-1 (Fibulin-6) (FIBL-6)","Hmcn1"
"1154","GO:0009617","response to bacterium",373,23,8.38,0.01748,"Ahyacinthus06138-RA","Biological Processes","Serine/threonine-protein kinase pim-1 (EC 2.7.11.1)","Pim1 Pim-1"
"1155","GO:0009617","response to bacterium",373,23,8.38,0.01748,"Ahyacinthus06725-RA","Biological Processes","Hemicentin-1 (Fibulin-6) (FIBL-6)","Hmcn1"
"1156","GO:0009617","response to bacterium",373,23,8.38,0.01748,"Ahyacinthus07816-RA","Biological Processes","Cytochrome P450 3A11 (EC 1.14.14.1) (CYPIIIA11) (Cytochrome P-450IIIAM1) (Cytochrome P-450UT)","Cyp3a11 Cyp3a-11"
"1157","GO:0009617","response to bacterium",373,23,8.38,0.01748,"Ahyacinthus08175-RA","Biological Processes","Hemicentin-1 (Fibulin-6) (FIBL-6)","Hmcn1"
"1158","GO:0009617","response to bacterium",373,23,8.38,0.01748,"Ahyacinthus08952-RA","Biological Processes","E3 ubiquitin-protein ligase rnf213-beta (EC 2.3.2.27) (EC 3.6.4.-) (E3 ubiquitin-lipopolysaccharide ligase rnf213-beta) (EC 2.3.2.-) (Mysterin-B) (Mysterin-beta) (RING finger protein 213-B) (RING finger protein 213-beta)","rnf213b"
"1159","GO:0009617","response to bacterium",373,23,8.38,0.01748,"Ahyacinthus08953-RA","Biological Processes","E3 ubiquitin-protein ligase rnf213-alpha (EC 2.3.2.27) (EC 3.6.4.-) (E3 ubiquitin-lipopolysaccharide ligase rnf213-alpha) (EC 2.3.2.-) (Mysterin-A) (Mysterin-alpha) (RING finger protein 213-A) (RING finger protein 213-alpha)","rnf213a"
"1160","GO:0009617","response to bacterium",373,23,8.38,0.01748,"Ahyacinthus09564-RA","Biological Processes","Protein NLRC3","Nlrc3"
"1161","GO:0009617","response to bacterium",373,23,8.38,0.01748,"Ahyacinthus10022-RA","Biological Processes","E3 ubiquitin-protein ligase rnf213-alpha (EC 2.3.2.27) (EC 3.6.4.-) (E3 ubiquitin-lipopolysaccharide ligase rnf213-alpha) (EC 2.3.2.-) (Mysterin-A) (Mysterin-alpha) (RING finger protein 213-A) (RING finger protein 213-alpha)","rnf213a"
"1162","GO:0009617","response to bacterium",373,23,8.38,0.01748,"Ahyacinthus10025-RA","Biological Processes","E3 ubiquitin-protein ligase rnf213-alpha (EC 2.3.2.27) (EC 3.6.4.-) (E3 ubiquitin-lipopolysaccharide ligase rnf213-alpha) (EC 2.3.2.-) (Mysterin-A) (Mysterin-alpha) (RING finger protein 213-A) (RING finger protein 213-alpha)","rnf213a"
"1163","GO:0009617","response to bacterium",373,23,8.38,0.01748,"Ahyacinthus10028-RA","Biological Processes","E3 ubiquitin-protein ligase RNF213 (EC 2.3.2.27) (EC 3.6.4.-) (ALK lymphoma oligomerization partner on chromosome 17) (E3 ubiquitin-lipopolysaccharide ligase RNF213) (EC 2.3.2.-) (Mysterin) (RING finger protein 213)","RNF213 ALO17 C17orf27 KIAA1554 KIAA1618 MYSTR"
"1164","GO:0009617","response to bacterium",373,23,8.38,0.01748,"Ahyacinthus10823-RA","Biological Processes","E3 ubiquitin-protein ligase rnf213-alpha (EC 2.3.2.27) (EC 3.6.4.-) (E3 ubiquitin-lipopolysaccharide ligase rnf213-alpha) (EC 2.3.2.-) (Mysterin-A) (Mysterin-alpha) (RING finger protein 213-A) (RING finger protein 213-alpha)","rnf213a"
"1165","GO:0009617","response to bacterium",373,23,8.38,0.01748,"Ahyacinthus10825-RA","Biological Processes","E3 ubiquitin-protein ligase rnf213-alpha (EC 2.3.2.27) (EC 3.6.4.-) (E3 ubiquitin-lipopolysaccharide ligase rnf213-alpha) (EC 2.3.2.-) (Mysterin-A) (Mysterin-alpha) (RING finger protein 213-A) (RING finger protein 213-alpha)","rnf213a"
"1166","GO:0009617","response to bacterium",373,23,8.38,0.01748,"Ahyacinthus13989-RA","Biological Processes","Cholecystokinin receptor type A (CCK-A receptor) (CCK-AR) (Cholecystokinin-1 receptor) (CCK1-R)","Cckar"
"1167","GO:0009617","response to bacterium",373,23,8.38,0.01748,"Ahyacinthus19833-RA","Biological Processes","Toll-like receptor 1 (Toll/interleukin-1 receptor-like protein) (TIL) (CD antigen CD281)","TLR1 KIAA0012"
"1168","GO:0009617","response to bacterium",373,23,8.38,0.01748,"Ahyacinthus24076-RA","Biological Processes","Adhesion G protein-coupled receptor B1 (Brain-specific angiogenesis inhibitor 1) [Cleaved into: Vasculostatin-40 (Vstat40); Vasculostatin-120 (Vstat120)]","ADGRB1 BAI1"
"1169","GO:0009617","response to bacterium",373,23,8.38,0.01748,"Ahyacinthus24982-RA","Biological Processes","Protein NLRC3","Nlrc3"
"1170","GO:0009617","response to bacterium",373,23,8.38,0.01748,"Ahyacinthus25342-RA","Biological Processes","TNF receptor-associated factor 6 (EC 2.3.2.27) (E3 ubiquitin-protein ligase TRAF6) (RING-type E3 ubiquitin transferase TRAF6)","traf6 TNeu045k15.1"
"1171","GO:0009617","response to bacterium",373,23,8.38,0.01748,"Ahyacinthus25872-RA","Biological Processes","Protein NLRC3","Nlrc3"
"1172","GO:0009617","response to bacterium",373,23,8.38,0.01748,"Ahyacinthus26194-RA","Biological Processes","Protein NLRC3","Nlrc3"
"1173","GO:0009617","response to bacterium",373,23,8.38,0.01748,"Ahyacinthus26729-RA","Biological Processes","Interleukin-1 receptor-associated kinase 4 (IRAK-4) (EC 2.7.11.1) (Renal carcinoma antigen NY-REN-64)","IRAK4"
"1174","GO:0009617","response to bacterium",373,23,8.38,0.01748,"Ahyacinthus26743-RA","Biological Processes","Paired box protein 1 homolog","pax-1 K07C11.1"
"1175","GO:0045087","innate immune response",599,34,13.46,0.01776,"Ahyacinthus01292-RA","Biological Processes","Extracellular calcium-sensing receptor (CaSR) (Parathyroid cell calcium-sensing receptor) (PCaR1) (RaKCaR)","Casr Gprc2a Pcar1"
"1176","GO:0045087","innate immune response",599,34,13.46,0.01776,"Ahyacinthus01738-RA","Biological Processes","Laminin subunit alpha (Laminin A chain)","LanA lamA CG10236"
"1177","GO:0045087","innate immune response",599,34,13.46,0.01776,"Ahyacinthus03486-RA","Biological Processes","Cyclic GMP-AMP synthase-like receptor 2 (Sp-cGLR2) (EC 2.7.7.86)","cGLR2 MB21D2 AWC38_SpisGene17868"
"1178","GO:0045087","innate immune response",599,34,13.46,0.01776,"Ahyacinthus06138-RA","Biological Processes","Serine/threonine-protein kinase pim-1 (EC 2.7.11.1)","Pim1 Pim-1"
"1179","GO:0045087","innate immune response",599,34,13.46,0.01776,"Ahyacinthus09564-RA","Biological Processes","Protein NLRC3","Nlrc3"
"1180","GO:0045087","innate immune response",599,34,13.46,0.01776,"Ahyacinthus11429-RA","Biological Processes","Cyclic GMP-AMP synthase-like receptor 2 (Sp-cGLR2) (EC 2.7.7.86)","cGLR2 MB21D2 AWC38_SpisGene17868"
"1181","GO:0045087","innate immune response",599,34,13.46,0.01776,"Ahyacinthus13453-RA","Biological Processes","C-type lectin domain family 4 member A (C-type lectin superfamily member 6) (Dendritic cell inhibitory receptor) (CD antigen CD367)","Clec4a Clecsf6 Dcir"
"1182","GO:0045087","innate immune response",599,34,13.46,0.01776,"Ahyacinthus13473-RA","Biological Processes","C-type lectin domain family 4 member A (C-type lectin superfamily member 6) (Dendritic cell inhibitory receptor) (CD antigen CD367)","Clec4a Clecsf6 Dcir"
"1183","GO:0045087","innate immune response",599,34,13.46,0.01776,"Ahyacinthus16327-RA","Biological Processes","Protein mono-ADP-ribosyltransferase PARP14 (EC 2.4.2.-) (ADP-ribosyltransferase diphtheria toxin-like 8) (ARTD8) (Collaborator of STAT6) (CoaSt6) (Poly [ADP-ribose] polymerase 14) (PARP-14)","Parp14 Kiaa1268"
"1184","GO:0045087","innate immune response",599,34,13.46,0.01776,"Ahyacinthus16328-RA","Biological Processes","Protein mono-ADP-ribosyltransferase PARP14 (EC 2.4.2.-) (ADP-ribosyltransferase diphtheria toxin-like 8) (ARTD8) (Collaborator of STAT6) (CoaSt6) (Poly [ADP-ribose] polymerase 14) (PARP-14)","Parp14 Kiaa1268"
"1185","GO:0045087","innate immune response",599,34,13.46,0.01776,"Ahyacinthus16330-RA","Biological Processes","Protein mono-ADP-ribosyltransferase PARP14 (EC 2.4.2.-) (ADP-ribosyltransferase diphtheria toxin-like 8) (ARTD8) (B aggressive lymphoma protein 2) (Poly [ADP-ribose] polymerase 14) (PARP-14)","PARP14 BAL2 KIAA1268"
"1186","GO:0045087","innate immune response",599,34,13.46,0.01776,"Ahyacinthus16331-RA","Biological Processes","Protein mono-ADP-ribosyltransferase PARP14 (EC 2.4.2.-) (ADP-ribosyltransferase diphtheria toxin-like 8) (ARTD8) (B aggressive lymphoma protein 2) (Poly [ADP-ribose] polymerase 14) (PARP-14)","PARP14 BAL2 KIAA1268"
"1187","GO:0045087","innate immune response",599,34,13.46,0.01776,"Ahyacinthus17076-RA","Biological Processes","Fucolectin-1",""
"1188","GO:0045087","innate immune response",599,34,13.46,0.01776,"Ahyacinthus17113-RA","Biological Processes","Fucolectin-1",""
"1189","GO:0045087","innate immune response",599,34,13.46,0.01776,"Ahyacinthus17545-RA","Biological Processes","Receptor-type tyrosine-protein phosphatase S (R-PTP-S) (EC 3.1.3.48) (Receptor-type tyrosine-protein phosphatase sigma) (R-PTP-sigma)","PTPRS"
"1190","GO:0045087","innate immune response",599,34,13.46,0.01776,"Ahyacinthus17549-RA","Biological Processes","Fucolectin-1",""
"1191","GO:0045087","innate immune response",599,34,13.46,0.01776,"Ahyacinthus17910-RA","Biological Processes","Fucolectin-4",""
"1192","GO:0045087","innate immune response",599,34,13.46,0.01776,"Ahyacinthus18205-RA","Biological Processes","Zinc finger CCHC domain-containing protein 3","ZCCHC3 C20orf99"
"1193","GO:0045087","innate immune response",599,34,13.46,0.01776,"Ahyacinthus18331-RA","Biological Processes","Cyclic GMP-AMP synthase-like receptor 2 (Sp-cGLR2) (EC 2.7.7.86)","cGLR2 MB21D2 AWC38_SpisGene17868"
"1194","GO:0045087","innate immune response",599,34,13.46,0.01776,"Ahyacinthus19833-RA","Biological Processes","Toll-like receptor 1 (Toll/interleukin-1 receptor-like protein) (TIL) (CD antigen CD281)","TLR1 KIAA0012"
"1195","GO:0045087","innate immune response",599,34,13.46,0.01776,"Ahyacinthus23668-RA","Biological Processes","Cyclic GMP-AMP synthase-like receptor 1 (Sp-cGLR1) (Cyclic UMP-AMP synthase cGLR1) (EC 2.7.7.-)","cGLR1 mab21l2 AWC38_SpisGene15409"
"1196","GO:0045087","innate immune response",599,34,13.46,0.01776,"Ahyacinthus23986-RA","Biological Processes","Zinc finger CCHC domain-containing protein 3","ZCCHC3 C20orf99"
"1197","GO:0045087","innate immune response",599,34,13.46,0.01776,"Ahyacinthus24045-RA","Biological Processes","Cyclic GMP-AMP synthase-like receptor 3 (Sp-cGLR3) (Cyclic-di-AMP synthase cGLR3) (EC 2.7.7.85)",""
"1198","GO:0045087","innate immune response",599,34,13.46,0.01776,"Ahyacinthus24076-RA","Biological Processes","Adhesion G protein-coupled receptor B1 (Brain-specific angiogenesis inhibitor 1) [Cleaved into: Vasculostatin-40 (Vstat40); Vasculostatin-120 (Vstat120)]","ADGRB1 BAI1"
"1199","GO:0045087","innate immune response",599,34,13.46,0.01776,"Ahyacinthus24835-RA","Biological Processes","Cyclic GMP-AMP synthase-like receptor (Pd-cGLR) (EC 2.7.7.86)","cGLR pdam_00011560"
"1200","GO:0045087","innate immune response",599,34,13.46,0.01776,"Ahyacinthus24982-RA","Biological Processes","Protein NLRC3","Nlrc3"
"1201","GO:0045087","innate immune response",599,34,13.46,0.01776,"Ahyacinthus24998-RA","Biological Processes","NLR family CARD domain-containing protein 3 (CARD15-like protein) (Caterpiller protein 16.2) (CLR16.2) (NACHT, LRR and CARD domains-containing protein 3) (Nucleotide-binding oligomerization domain protein 3)","NLRC3 NOD3"
"1202","GO:0045087","innate immune response",599,34,13.46,0.01776,"Ahyacinthus25342-RA","Biological Processes","TNF receptor-associated factor 6 (EC 2.3.2.27) (E3 ubiquitin-protein ligase TRAF6) (RING-type E3 ubiquitin transferase TRAF6)","traf6 TNeu045k15.1"
"1203","GO:0045087","innate immune response",599,34,13.46,0.01776,"Ahyacinthus25872-RA","Biological Processes","Protein NLRC3","Nlrc3"
"1204","GO:0045087","innate immune response",599,34,13.46,0.01776,"Ahyacinthus26194-RA","Biological Processes","Protein NLRC3","Nlrc3"
"1205","GO:0045087","innate immune response",599,34,13.46,0.01776,"Ahyacinthus26729-RA","Biological Processes","Interleukin-1 receptor-associated kinase 4 (IRAK-4) (EC 2.7.11.1) (Renal carcinoma antigen NY-REN-64)","IRAK4"
"1206","GO:0045087","innate immune response",599,34,13.46,0.01776,"Ahyacinthus26731-RA","Biological Processes","NLR family CARD domain-containing protein 3 (CARD15-like protein) (Caterpiller protein 16.2) (CLR16.2) (NACHT, LRR and CARD domains-containing protein 3) (Nucleotide-binding oligomerization domain protein 3)","NLRC3 NOD3"
"1207","GO:0045087","innate immune response",599,34,13.46,0.01776,"Ahyacinthus26805-RA","Biological Processes","Deubiquitinase OTUD6B (EC 3.4.19.12)","otud6b zgc:56305"
"1208","GO:0045087","innate immune response",599,34,13.46,0.01776,"Ahyacinthus26877-RA","Biological Processes","Pancreatic secretory granule membrane major glycoprotein GP2 (Pancreatic zymogen granule membrane protein GP-2) (ZAP75)","GP2"
"1209","GO:0000082","G1/S transition of mitotic cell cycle",135,7,3.03,0.01922,"Ahyacinthus13055-RA","Biological Processes","Histone lysine acetyltransferase CREBBP (EC 2.3.1.48) (Protein lactyltransferas CREBBP) (EC 2.3.1.-) (Protein-lysine acetyltransferase CREBBP) (EC 2.3.1.-)","Crebbp Cbp"
"1210","GO:0000082","G1/S transition of mitotic cell cycle",135,7,3.03,0.01922,"Ahyacinthus13626-RA","Biological Processes","E3 ubiquitin-protein ligase TRIM71 (EC 2.3.2.27) (Protein lin-41 homolog) (RING-type E3 ubiquitin transferase TRIM71) (Tripartite motif-containing protein 71)","trim71 lin41"
"1211","GO:0000082","G1/S transition of mitotic cell cycle",135,7,3.03,0.01922,"Ahyacinthus13628-RA","Biological Processes","E3 ubiquitin-protein ligase TRIM71 (EC 2.3.2.27) (Protein lin-41 homolog) (RING-type E3 ubiquitin transferase TRIM71) (Tripartite motif-containing protein 71)","trim71 lin41"
"1212","GO:0000082","G1/S transition of mitotic cell cycle",135,7,3.03,0.01922,"Ahyacinthus14681-RA","Biological Processes","Neurogenic locus Notch protein [Cleaved into: Processed neurogenic locus Notch protein]","N CG3936"
"1213","GO:0000082","G1/S transition of mitotic cell cycle",135,7,3.03,0.01922,"Ahyacinthus16634-RA","Biological Processes","E3 ubiquitin-protein ligase TRIM71 (EC 2.3.2.27) (Protein lin-41 homolog) (RING-type E3 ubiquitin transferase TRIM71) (Tripartite motif-containing protein 71)","trim71 lin41"
"1214","GO:0000082","G1/S transition of mitotic cell cycle",135,7,3.03,0.01922,"Ahyacinthus17138-RA","Biological Processes","SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A member 2 (SAMRCA2) (EC 3.6.4.-) (BRG1-associated factor 190B) (BAF190B) (Probable global transcription activator SNF2L2) (Protein brahma homolog) (SNF2-alpha)","Smarca2 Baf190b Brm Snf2a Snf2l2"
"1215","GO:0000082","G1/S transition of mitotic cell cycle",135,7,3.03,0.01922,"Ahyacinthus17581-RA","Biological Processes","E3 ubiquitin-protein ligase TRIM71 (EC 2.3.2.27) (Protein lin-41 homolog) (RING-type E3 ubiquitin transferase TRIM71) (Tripartite motif-containing protein 71)","trim71 lin41"
"1216","GO:0060999","positive regulation of dendritic spine development",38,3,0.85,0.02005,"Ahyacinthus13055-RA","Biological Processes","Histone lysine acetyltransferase CREBBP (EC 2.3.1.48) (Protein lactyltransferas CREBBP) (EC 2.3.1.-) (Protein-lysine acetyltransferase CREBBP) (EC 2.3.1.-)","Crebbp Cbp"
"1217","GO:0060999","positive regulation of dendritic spine development",38,3,0.85,0.02005,"Ahyacinthus17734-RA","Biological Processes","Receptor-type tyrosine-protein phosphatase delta (Protein-tyrosine phosphatase delta) (R-PTP-delta) (EC 3.1.3.48)","Ptprd"
"1218","GO:0060999","positive regulation of dendritic spine development",38,3,0.85,0.02005,"Ahyacinthus23418-RA","Biological Processes","Neurabin-1 (Neurabin-I) (Neural tissue-specific F-actin-binding protein I) (PP1bp175) (Protein phosphatase 1 regulatory subunit 9A) (p180)","Ppp1r9a"
"1219","GO:0150094","amyloid-beta clearance by cellular catabolic proces...",10,2,0.22,0.0201,"Ahyacinthus10638-RA","Biological Processes","Low-density lipoprotein receptor-related protein 4 (LRP-4) (Multiple epidermal growth factor-like domains 7)","LRP4 KIAA0816 LRP10 MEGF7"
"1220","GO:0150094","amyloid-beta clearance by cellular catabolic proces...",10,2,0.22,0.0201,"Ahyacinthus24443-RA","Biological Processes","Low-density lipoprotein receptor-related protein 4 (LRP-4) (Multiple epidermal growth factor-like domains 7)","Lrp4 Megf7"
"1221","GO:0060444","branching involved in mammary gland duct morphogene...",10,2,0.22,0.0201,"Ahyacinthus00666-RA","Biological Processes","Low-density lipoprotein receptor-related protein 6 (LRP-6)","Lrp6"
"1222","GO:0060444","branching involved in mammary gland duct morphogene...",10,2,0.22,0.0201,"Ahyacinthus10485-RA","Biological Processes","Epithelial discoidin domain-containing receptor 1 (Epithelial discoidin domain receptor 1) (EC 2.7.10.1) (CD167 antigen-like family member A) (Cell adhesion kinase) (Discoidin receptor tyrosine kinase) (Protein-tyrosine kinase MPK-6) (Tyrosine kinase DDR) (Tyrosine-protein kinase CAK) (CD antigen CD167a)","Ddr1 Cak Eddr1 Mpk6"
"1223","GO:0071360","cellular response to exogenous dsRNA",10,2,0.22,0.0201,"Ahyacinthus18205-RA","Biological Processes","Zinc finger CCHC domain-containing protein 3","ZCCHC3 C20orf99"
"1224","GO:0071360","cellular response to exogenous dsRNA",10,2,0.22,0.0201,"Ahyacinthus23986-RA","Biological Processes","Zinc finger CCHC domain-containing protein 3","ZCCHC3 C20orf99"
"1225","GO:2001205","negative regulation of osteoclast development",10,2,0.22,0.0201,"Ahyacinthus08340-RA","Biological Processes","F-box/WD repeat-containing protein 7 (F-box and WD-40 domain-containing protein 7)","FBXW7 FBW7"
"1226","GO:2001205","negative regulation of osteoclast development",10,2,0.22,0.0201,"Ahyacinthus12841-RA","Biological Processes","Tight junction protein 2 (Tight junction protein ZO-2) (Zona occludens protein 2) (Zonula occludens protein 2)","Tjp2 Zo2"
"1227","GO:0008543","fibroblast growth factor receptor signaling pathway",96,6,2.16,0.02103,"Ahyacinthus13626-RA","Biological Processes","E3 ubiquitin-protein ligase TRIM71 (EC 2.3.2.27) (Protein lin-41 homolog) (RING-type E3 ubiquitin transferase TRIM71) (Tripartite motif-containing protein 71)","trim71 lin41"
